ID	RE	R1_Unsorted	R1_Negative	R1_Low	R1_Medium	R1_High	R2_Unsorted	R2_Negative	R2_Low	R2_Medium	R2_High
gRNA_5217	RE110	495.691343772189	483.95469686004	496.911934952969	446.199484976253	516.588920526977	709.609132012868	800.586240027635	754.612990626689	670.030697713705	747.109533800225
gRNA_3814	RE83	580.382327130251	587.304365183334	556.736713362541	569.378107276647	691.085559712617	413.038141137777	366.806565572507	459.084435254204	439.285255705671	446.877363422899
gRNA_4050	RE87	233.315356113877	238.499234592217	277.147442836177	236.020576995161	245.47832292217	627.962057601912	636.759712145532	482.771838547418	618.861206389748	613.480186291241
gRNA_4048	RE87	259.885076383074	342.842649726312	255.170993624497	283.39697018762	359.837702275471	302.574452228837	343.108388583272	287.632754274747	337.911735158208	324.528415378959
gRNA_2961	RE65	560.455036928354	617.116769507362	546.969402601794	494.437267135848	550.108048958117	434.650602011266	489.418872603766	466.980236351942	550.313397257654	481.586284853803
gRNA_5267	RE111	218.369888462455	233.530500538212	178.25342138362	250.664189436466	261.252030419177	198.114224673643	242.133547498705	233.490118175971	191.1614958895	235.152942694379
gRNA_6782	RE131	386.921551420167	373.64880086114	366.274153527987	416.912260093642	371.667982898226	420.242294762274	474.993895305971	445.54877622951	495.282057531888	539.723728250569
gRNA_2907	RE64	253.242646315775	273.280372970248	211.218095201139	268.753357746314	313.502436503013	585.937828125685	665.609666741122	451.188634156466	525.211382645901	565.755419323747
gRNA_4344	RE92	222.521407254517	173.905691890158	201.450784440393	169.693626525718	179.425922778454	237.737069608372	198.858615605319	292.144640616311	293.500478537415	192.634513941521
gRNA_3259	RE70	336.273022157012	301.105283672674	378.48329197892	348.862531689927	375.611409772478	432.249217469767	490.449228125037	435.39703196099	377.495681276741	491.131238247302
gRNA_4269	RE90	291.436619202744	218.624298376199	293.01932282239	265.307801877772	229.704615425163	196.913532402894	176.190794137355	179.347482077195	173.783178081364	243.830173052106
gRNA_4341	RE92	137.000120138042	171.918198268556	216.101750581512	161.941125821497	120.274519664678	103.259535284444	137.037284329054	137.612533417722	107.166293150174	82.4336883983988
gRNA_1705	RE45	191.800168193259	182.849413187366	233.194544412818	229.129465258076	282.940878227562	306.176529041085	215.344303945657	390.278168545343	270.329388126567	347.089214309047
gRNA_313	RE13	494.030736255364	484.948443670841	498.132848798063	521.140325117053	446.593093509009	321.785528560826	273.044213136838	287.632754274747	325.360727852332	333.205645736685
gRNA_983	RE26	327.139680814476	331.911434807502	380.925119669107	311.822806103096	372.653839616789	529.505291400465	463.659984571989	574.137536964103	496.24751963234	544.062343429432
gRNA_4896	RE105	197.612294502145	235.517994159814	186.799818299273	195.535295539786	140.977510754499	157.290687468165	121.581951509988	182.731396833368	182.472336985432	177.015499297614
gRNA_1323	RE35	241.618393698001	214.649311132995	261.275562849964	215.347241783906	289.841875257502	231.733608254625	285.408479392091	261.68940781075	249.089221916622	229.078881443971
gRNA_3804	RE83	546.339873035344	565.441935345714	604.352353321179	630.536723943277	602.358455041953	577.532982230439	538.875937624778	554.962020012453	661.341538809637	533.649667000161
gRNA_3104	RE67	599.479313573736	569.416922588918	598.247784095713	658.101170891617	486.027362251526	559.522598169199	535.784871060965	638.431917331399	603.413812782515	527.575605749752
gRNA_2989	RE65	291.436619202744	310.049004969882	330.867652020282	329.911974412944	345.049851497027	417.840910220775	506.934916465375	403.813827570037	386.18484018081	409.565272884676
gRNA_1922	RE49	210.066850878331	221.605538808601	217.322664426605	193.812517605515	168.581498874261	120.069227074935	99.9444855632954	133.100647076157	141.922928766447	118.878055900848
gRNA_1007	RE28	165.230447924063	130.180832214918	144.067833721008	117.148899530444	160.694645125758	90.0519203062015	77.2766640953315	67.6782951234699	90.7534374424903	76.3596271479905
gRNA_550	RE18	311.363909404641	322.967713510294	322.321255104629	273.060302581993	258.294460263488	343.397989434315	324.561989200392	286.504782689356	303.155099541935	358.369613774091
gRNA_1430	RE38	317.176035713528	348.805130591117	273.484701300897	376.426978638267	405.187111329366	356.605604412558	167.947949967187	388.022225374561	321.498879450524	418.242503242402
gRNA_3352	RE72	355.370008600497	336.880168861506	297.902978202763	361.783366196962	392.370973988048	198.114224673643	170.008661009729	175.963567321021	210.470737898541	163.999653761025
gRNA_5567	RE113	239.127482422764	273.280372970248	246.624596708844	255.83252323928	234.633899017978	109.262996638191	103.035552127108	131.972675490766	176.67956438272	135.364793580528
gRNA_6637	RE128	463.309497194106	446.192318049606	376.041464288733	455.674763614745	452.508233820387	327.788989914573	296.742390126073	286.504782689356	376.530219176289	412.168441991994
gRNA_5903	RE120	203.424420811032	219.618045187	148.951489101381	172.277793427124	225.761188550912	258.148838211111	240.072836456163	325.983788178046	255.847456619786	268.994141089512
gRNA_2960	RE65	293.927530477981	212.661817511393	267.38013207543	260.139468074958	300.686299161695	458.664447426253	399.777942253181	328.239731348829	330.188038354592	410.432995920449
gRNA_4283	RE90	288.115404169094	260.361664429837	246.624596708844	248.941411502195	221.81776167666	246.141915503617	282.317412828278	240.257947688318	271.294850227019	220.401651086245
BRDN0000738177	NT	358.691223634146	463.086013833221	455.400864219797	447.922262910524	376.597266491041	291.768221792093	249.346036147603	143.252391344678	229.779979907581	268.994141089512
gRNA_6140	RE123	90.5031096669491	88.4434661612805	139.184178340635	99.0597312205968	113.373522634737	78.044997598708	63.8820423188074	74.4461246358169	54.0658776253134	45.9893208959488
gRNA_3161	RE68	415.151879206188	320.980219888692	440.749898078678	441.031151173439	522.504060838355	399.830526159535	371.958343178862	391.406140130734	408.390468491206	406.962103777358
gRNA_2691	RE60	340.424540949074	266.324145294642	312.553944343882	309.238639201689	354.908418682656	391.425680264289	319.410211594037	413.965571838557	354.324590865893	335.808814844003
gRNA_6296	RE126	197.612294502145	201.730602592583	218.543578271699	166.248070657175	193.227916838335	202.91699375664	178.251505179898	228.978231834406	177.645026483172	213.459866800064
gRNA_5934	RE120	270.679025242434	286.19908151066	304.007547428229	273.060302581993	266.181314011992	303.775144499586	323.531633679121	254.921578298403	181.50687488498	259.449187696013
gRNA_5383	RE111	396.054892762703	319.986473077891	345.518618161401	422.080593896456	333.219570874271	151.287226114418	137.037284329054	145.50833451546	124.544610958311	130.158455365892
gRNA_4706	RE101	518.109545249323	529.667050156882	463.94726113545	477.209487793136	536.306054898236	482.67829284124	432.749318933856	465.852264766551	443.147104107479	478.115392710713
gRNA_4248	RE90	132.018297587567	112.293389620502	86.6848830016237	93.0300084506474	83.7978210778494	195.712840132144	195.767549041506	179.347482077195	194.057882190857	185.69272965534
gRNA_388	RE15	248.2608237653	270.299132537846	217.322664426605	245.495855633653	255.3368901078	337.394528080568	286.438834913362	309.064214397179	357.220977167249	397.417150383859
gRNA_5464	RE112	183.497130609135	179.868172754963	148.951489101381	177.446127229938	194.213773556898	365.010450307803	363.715499008693	366.590765252128	407.425006390754	360.105059845637
gRNA_807	RE22	110.430399868846	106.330908755696	131.858695270075	87.8616746478337	72.9533971736571	202.91699375664	188.555060392609	217.698515980495	231.710904108485	210.856697692746
gRNA_4130	RE88	746.443078812727	758.22881664109	748.420187042187	721.843954459653	684.184562682676	865.699127210284	860.346860261358	726.41370099191	701.890947028622	672.48535272378
gRNA_1055	RE30	701.606675858458	736.36638680347	604.352353321179	659.823948825888	711.788550802438	708.408439742119	752.159530527893	803.11576879851	791.67892237066	734.961411299408
gRNA_3575	RE78	330.460895848126	311.042751780683	272.263787455804	297.17919366179	457.437517413201	158.491379738914	187.524704871337	118.437016466072	140.957466665995	176.147776261841
gRNA_1111	RE30	409.339752897301	413.398673293176	418.773448866999	415.189482159371	474.197081628771	392.626372535038	391.535098083013	348.54321988587	391.977612783522	348.824660380593
gRNA_1312	RE35	215.878977187218	249.430449511027	218.543578271699	217.070019718177	188.29863324552	236.536377337622	350.320877232169	259.433464639968	181.50687488498	223.004820193563
gRNA_5861	RE120	197.612294502145	169.930704646954	223.427233652072	201.565018309736	219.846048239534	195.712840132144	206.071104254217	240.257947688318	211.436199998993	229.078881443971
gRNA_1348	RE36	522.261064041385	601.216820534547	571.38767950366	546.120605163986	711.788550802438	563.124674981447	565.665181177827	567.369707451756	530.038693148161	547.533235572522
BRDN0000737418	NT	210.066850878331	258.374170808235	220.985405961885	261.000857042094	259.280316982051	129.67476524093	153.522972669392	119.564988051463	128.406459360119	130.158455365892
gRNA_1129	RE30	166.891055440887	195.768121727778	174.59067984834	172.277793427124	176.468352622765	207.719762839638	228.738925722181	197.395027443454	199.850654793569	230.814327515516
gRNA_1942	RE49	93.8243247005986	56.6435682156515	118.428642974049	84.4161187792912	125.203803257492	181.304532883152	197.828260084048	266.201294152315	219.159896802609	198.708575191929
gRNA_3467	RE76	153.606195306289	148.068274809334	145.288747566101	134.376678873157	186.326919808394	139.280303406925	150.431906105578	219.954459151277	160.266708675036	220.401651086245
gRNA_5513	RE112	412.660967930951	403.461205185167	351.623187386868	420.357815962184	379.554836646729	413.038141137777	417.29398611479	547.066218914715	409.355930591658	444.274194315581
gRNA_4921	RE105	563.776251962004	577.366897075325	490.807365727503	478.070876760271	524.475774275481	821.273513192558	796.46481794255	826.803172091724	789.747998169756	825.204607019761
gRNA_6215	RE125	298.909353028455	325.948953942696	384.587861204386	322.159473708723	350.964991808404	178.903148341653	198.858615605319	277.481010006226	165.094019177296	246.433342159423
gRNA_2180	RE53	162.739536648825	113.287136431303	177.032507538527	166.248070657175	167.595642155698	116.467150262687	113.339107339819	160.171965125545	141.922928766447	131.893901437438
gRNA_4981	RE106	456.667067126807	501.842139454457	439.528984233585	447.060873943389	418.989105389247	280.961991355348	268.922791051753	284.248839518573	277.087622829731	252.507403409832
gRNA_3533	RE77	430.927650616023	338.867662483108	472.493658051103	378.149756572539	432.791099449128	423.844371574522	411.111852987163	429.757174034034	404.528620089398	427.787456635901
gRNA_2297	RE55	551.321695585818	461.098520211619	633.654285603418	396.238924882387	260.266173700614	689.197363410129	558.452692528929	815.523456237812	578.311798170762	335.808814844003
gRNA_296	RE13	568.758074512478	639.972946155782	526.213867235208	655.51700399021	548.136335520991	449.058909260258	436.870741018941	478.259952205854	491.42020913008	467.702716281441
gRNA_5831	RE119	438.400384441735	406.44244561757	409.006138106252	472.041153990322	408.144681485054	614.754442623669	579.059802954351	601.208855013491	574.449949768954	583.1098800392
gRNA_4520	RE96	245.769912490063	246.449209078624	188.020732144366	178.307516197074	129.147230131744	488.681754194987	731.552420102472	559.473906354018	423.837862098438	240.359280909015
gRNA_6279	RE126	331.291199606538	316.011485834687	318.658513569349	309.238639201689	284.912591664688	348.200758517312	356.503010359796	333.879589275785	365.910136071317	348.824660380593
gRNA_239	RE11	171.042574232949	177.880679133361	129.416867579888	192.089739671244	173.510782467076	222.12807008863	208.131815296759	291.01666903092	255.847456619786	307.173954663507
gRNA_923	RE25	320.497250747177	344.830143347914	308.891202808602	421.21920492932	402.229541173677	452.660986072506	467.781406657073	419.605429765513	454.732649312903	487.660346104212
gRNA_5289	RE111	316.345731955115	306.074017726678	385.80877504948	293.733637793248	274.068167760495	272.557145460103	276.135279700651	284.248839518573	203.712503195377	258.58146466024
gRNA_2205	RE53	288.115404169094	222.599285619402	278.36835668127	281.674192253349	270.124740886244	283.363375896847	395.656520168097	243.641862444491	250.054684017074	286.348601804964
gRNA_1503	RE39	631.861160151819	544.573252318895	621.445147152485	684.804228872821	563.910043017998	427.44644838677	312.197722945139	374.486566349867	493.351133330984	518.030652356253
gRNA_416	RE16	575.400504579777	569.416922588918	572.608593348753	671.883394365787	597.429171449138	575.13159768894	561.543759092742	522.250844036109	567.69171506579	653.395445936782
gRNA_811	RE22	245.769912490063	306.074017726678	246.624596708844	240.327521830839	196.185486994024	271.356453189354	296.742390126073	232.36214659058	327.291652053236	307.173954663507
gRNA_652	RE22	464.970104710931	552.523226805303	391.913344274946	436.724206337761	418.003248670684	571.529520876692	530.63309345461	562.857821110191	459.559959815163	509.353421998527
gRNA_3640	RE79	267.357810208785	284.211587889058	264.938304385244	296.317804694654	289.841875257502	284.564068167597	205.040748732946	259.433464639968	290.604092236059	268.126418053739
gRNA_1909	RE48	290.606315444332	241.480475024619	350.402273541774	329.911974412944	318.431720095827	433.449909740516	403.899364338266	300.04044171405	351.428204564537	344.486045201729
gRNA_400	RE15	346.236667257961	385.573762590751	417.552535021905	299.763360563197	427.861815856313	291.768221792093	287.469190434633	262.817379396141	313.775182646908	355.766444666773
gRNA_2931	RE64	553.812606861055	573.391909832122	473.714571896197	482.377821595949	531.376771305421	591.941289479431	512.08669407173	495.179525986721	487.558360728272	537.988282179024
