motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID
MA0890.1	AC0010	MA0890.1	GBX2	['Homeo domain factors']	Unknown	18585359
MA0891.1	AC0564	MA0891.1	GSC2	['Homeo domain factors']	Unknown	9441739
MA0892.1	AC0009	MA0892.1	GSX1	['Homeo domain factors']	Unknown	18585359
MA0893.1	AC0009	MA0893.1	GSX2	['Homeo domain factors']	Unknown	18585359
MA0893.2	AC0010	MA0893.2	GSX2	['Homeo domain factors']	Unknown	18585359
MA0894.1	AC0010	MA0894.1	HESX1	['Homeo domain factors']	Unknown	11748154
MA0895.1	AC0219	MA0895.1	HMBOX1	['Homeo domain factors']	Unknown	18585359
MA0899.1	AC0590	MA0899.1	HOXA10	['Homeo domain factors']	Unknown	18585359
MA0900.1	AC0010	MA0900.1	HOXA2	['Homeo domain factors']	Unknown	18585359
MA0900.2	AC0010	MA0900.2	HOXA2	['Homeo domain factors']	Unknown	18585359
MA0901.1	AC0591	MA0901.1	HOXB13	['Homeo domain factors']	Unknown	18585359
MA0901.2	AC0591	MA0901.2	HOXB13	['Homeo domain factors']	Unknown	23332764
MA0902.1	AC0010	MA0902.1	HOXB2	['Homeo domain factors']	Unknown	18585359
MA0902.2	AC0010	MA0902.2	HOXB2	['Homeo domain factors']	Unknown	18585359
MA0903.1	AC0010	MA0903.1	HOXB3	['Homeo domain factors']	Unknown	18585359
MA0904.2	AC0010	MA0904.2	HOXB5	['Homeo domain factors']	Unknown	18585359
MA0905.1	AC0594	MA0905.1	HOXC10	['Homeo domain factors']	Unknown	18585359
MA0906.1	AC0594	MA0906.1	HOXC12	['Homeo domain factors']	Unknown	18585359
MA0907.1	AC0594	MA0907.1	HOXC13	['Homeo domain factors']	Unknown	18585359
MA0908.1	AC0594	MA0908.1	HOXD11	['Homeo domain factors']	Unknown	18585359
MA0909.1	AC0591	MA0909.1	HOXD13	['Homeo domain factors']	Unknown	18585359
MA0909.2	AC0591	MA0909.2	HOXD13	['Homeo domain factors']	Unknown	18585359
MA0910.2	AC0010	MA0910.2	HOXD8	['Homeo domain factors']	Unknown	18585359
MA0912.2	AC0010	MA0912.2	HOXD3	['Homeo domain factors']	Unknown	18585359
MA0913.2	AC0590	MA0913.2	HOXD9	['Homeo domain factors']	Unknown	10523646
MA0914.1	AC0567	MA0914.1	ISL2	['Homeo domain factors']	Unknown	7999775
MA1099.2	AC0552	MA1099.2	HES1	['Basic helix-loop-helix factors (bHLH)']	Unknown	15870295
MA1100.2	AC0610	MA1100.2	ASCL1	['Basic helix-loop-helix factors (bHLH)']	Unknown	20382226
MA1101.2	AC0242	MA1101.2	BACH2	['Basic leucine zipper factors (bZIP)']	Unknown	28461702
MA1102.2	AC0078	MA1102.2	CTCFL	['C2H2 zinc finger factors']	Unknown	26268681
MA1103.2	AC0387	MA1103.2	FOXK2	['Fork head/winged helix factors']	Unknown	26578569
MA1104.2	AC0254	MA1104.2	GATA6	['Other C4 zinc finger-type factors']	Unknown	9915795
MA1105.2	AC0351	MA1105.2	GRHL2	['Grainyhead domain factors']	Unknown	20978075
MA1107.2	AC0108	MA1107.2	KLF9	['C2H2 zinc finger factors']	Unknown	12620113
MA1108.2	AC0552	MA1108.2	MXI1	['Basic helix-loop-helix factors (bHLH)']	Unknown	8425219
MA1112.2	AC0414	MA1112.2	NR4A1	['Nuclear receptors with C4 zinc fingers']	Unknown	12082103
MA1113.2	AC0559	MA1113.2	PBX2	['Homeo domain factors']	Unknown	12054735
MA1123.2	AC0609	MA1123.2	TWIST1	['Basic helix-loop-helix factors (bHLH)']	Unknown	29453333
MA1126.1	AC0547	MA1126.1	FOS::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1127.1	AC0547	MA1127.1	FOSB::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1128.1	AC0242	MA1128.1	FOSL1::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1129.1	AC0547	MA1129.1	FOSL1::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1130.1	AC0242	MA1130.1	FOSL2::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1131.1	AC0547	MA1131.1	FOSL2::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1132.1	AC0242	MA1132.1	JUN::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	15240010
MA1133.1	AC0547	MA1133.1	JUN::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	15240010
MA1134.1	AC0242	MA1134.1	FOS::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1135.1	AC0242	MA1135.1	FOSB::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1136.1	AC0547	MA1136.1	FOSB::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1137.1	AC0242	MA1137.1	FOSL1::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1138.1	AC0242	MA1138.1	FOSL2::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1139.1	AC0547	MA1139.1	FOSL2::JUNB	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1140.1	AC0547	MA1140.1	JUNB	['Basic leucine zipper factors (bZIP)']	Unknown	21703547
MA1140.2	AC0547	MA1140.2	JUNB	['Basic leucine zipper factors (bZIP)']	Unknown	14585541
MA1141.1	AC0242	MA1141.1	FOS::JUND	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1142.1	AC0242	MA1142.1	FOSL1::JUND	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1143.1	AC0547	MA1143.1	FOSL1::JUND	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1144.1	AC0242	MA1144.1	FOSL2::JUND	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1145.1	AC0547	MA1145.1	FOSL2::JUND	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Unknown	11988758
MA1146.1	AC0034	MA1146.1	NR1H4::RXRA	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Unknown	10744760
MA1147.1	AC0034	MA1147.1	NR4A2::RXRA	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Unknown	7705655
MA1148.1	AC0434	MA1148.1	PPARA::RXRA	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Unknown	8386511
MA1149.1	AC0415	MA1149.1	RARA::RXRG	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Unknown	10698945
MA1150.1	AC0408	MA1150.1	RORB	['Nuclear receptors with C4 zinc fingers']	Unknown	25500868
MA1151.1	AC0408	MA1151.1	RORC	['Nuclear receptors with C4 zinc fingers']	Unknown	25500868
MA1152.1	AC0261	MA1152.1	SOX15	['High-mobility group (HMG) domain factors']	Unknown	15863505
MA1154.1	AC0139	MA1154.1	ZNF282	['C2H2 zinc finger factors']	Unknown	28092692
MA1155.1	AC0132	MA1155.1	ZSCAN4	['C2H2 zinc finger factors']	Unknown	28092692
MA1418.1	AC0188	MA1418.1	IRF3	['Tryptophan cluster factors']	Unknown	10938111
MA1419.1	AC0188	MA1419.1	IRF4	['Tryptophan cluster factors']	Unknown	25896227
MA1420.1	AC0190	MA1420.1	IRF5	['Tryptophan cluster factors']	Unknown	25896227
MA1421.1	AC0430	MA1421.1	TCF7L1	['High-mobility group (HMG) domain factors']	Unknown	27447672
MA1463.1	AC0010	MA1463.1	ARGFX	['Homeo domain factors']	Unknown	18585359
MA1464.1	AC0556	MA1464.1	ARNT2	['Basic helix-loop-helix factors (bHLH)']	Unknown	25215497
MA1466.1	AC0541	MA1466.1	ATF6	['Basic leucine zipper factors (bZIP)']	Unknown	10856300
MA1467.1	AC0608	MA1467.1	ATOH1	['Basic helix-loop-helix factors (bHLH)']	Unknown	22985730
MA1468.1	AC0607	MA1468.1	ATOH7	['Basic helix-loop-helix factors (bHLH)']	Unknown	23293286
MA1470.1	AC0547	MA1470.1	BACH2	['Basic leucine zipper factors (bZIP)']	Unknown	28461702
MA1471.1	AC0007	MA1471.1	BARX2	['Homeo domain factors']	Unknown	10051657
MA1472.1	AC0608	MA1472.1	BHLHA15	['Basic helix-loop-helix factors (bHLH)']	Unknown	28174210
MA1473.1	AC0590	MA1473.1	CDX4	['Homeo domain factors']	Unknown	18585359
MA1474.1	AC0541	MA1474.1	CREB3L4	['Basic leucine zipper factors (bZIP)']	Unknown	21711675
MA1475.1	AC0547	MA1475.1	CREB3L4	['Basic leucine zipper factors (bZIP)']	Unknown	21711675
MA1476.1	AC0010	MA1476.1	DLX5	['Homeo domain factors']	Unknown	18585359
MA1478.1	AC0356	MA1478.1	DMRTA2	['DM-type intertwined zinc finger factors']	Unknown	25215497
MA1479.1	AC0356	MA1479.1	DMRTC2	['DM-type intertwined zinc finger factors']	Unknown	25215497
MA1480.1	AC0565	MA1480.1	DPRX	['Homeo domain factors']	Unknown	18585359
MA1481.1	AC0010	MA1481.1	DRGX	['Homeo domain factors']	Unknown	25131932
MA1483.1	AC0626	MA1483.1	ELF2	['Tryptophan cluster factors']	Unknown	20517297
MA1483.2	AC0626	MA1483.2	ELF2	['Tryptophan cluster factors']	Unknown	20517297
MA1484.1	AC0626	MA1484.1	ETS2	['Tryptophan cluster factors']	Unknown	20517297
MA1485.1	AC0608	MA1485.1	FERD3L	['Basic helix-loop-helix factors (bHLH)']	Unknown	17027923
MA1487.1	AC0387	MA1487.1	FOXE1	['Fork head/winged helix factors']	Unknown	23675434
MA1487.2	AC0387	MA1487.2	FOXE1	['Fork head/winged helix factors']	Unknown	23675434
MA1489.1	AC0387	MA1489.1	FOXN3	['Fork head/winged helix factors']	Unknown	30826165
MA1491.1	AC0117	MA1491.1	GLI3	['C2H2 zinc finger factors']	Unknown	2105456
MA1491.2	AC0117	MA1491.2	GLI3	['C2H2 zinc finger factors']	Unknown	2105456
MA1493.1	AC0552	MA1493.1	HES6	['Basic helix-loop-helix factors (bHLH)']	Unknown	11959828
MA1494.1	AC0434	MA1494.1	HNF4A	['Nuclear receptors with C4 zinc fingers']	Unknown	25164757
MA1495.1	AC0010	MA1495.1	HOXA1	['Homeo domain factors']	Unknown	16341070
MA1496.1	AC0010	MA1496.1	HOXA4	['Homeo domain factors']	Unknown	7901228
MA1497.1	AC0009	MA1497.1	HOXA6	['Homeo domain factors']	Unknown	18585359
MA1498.1	AC0010	MA1498.1	HOXA7	['Homeo domain factors']	Unknown	18585359
MA1498.2	AC0010	MA1498.2	HOXA7	['Homeo domain factors']	Unknown	18585359
MA1499.1	AC0010	MA1499.1	HOXB4	['Homeo domain factors']	Unknown	18585359
MA1500.1	AC0010	MA1500.1	HOXB6	['Homeo domain factors']	Unknown	18585359
MA1501.1	AC0010	MA1501.1	HOXB7	['Homeo domain factors']	Unknown	18585359
MA1502.1	AC0010	MA1502.1	HOXB8	['Homeo domain factors']	Unknown	18585359
MA1503.1	AC0594	MA1503.1	HOXB9	['Homeo domain factors']	Unknown	18585359
MA1504.1	AC0010	MA1504.1	HOXC4	['Homeo domain factors']	Unknown	18585359
MA1505.1	AC0010	MA1505.1	HOXC8	['Homeo domain factors']	Unknown	18585359
MA1506.1	AC0594	MA1506.1	HOXD10	['Homeo domain factors']	Unknown	18585359
MA1507.1	AC0010	MA1507.1	HOXD4	['Homeo domain factors']	Unknown	9079695
MA1508.1	AC0621	MA1508.1	IKZF1	['C2H2 zinc finger factors']	Unknown	27664237
MA1509.1	AC0190	MA1509.1	IRF6	['Tryptophan cluster factors']	Unknown	18604160
MA1511.1	AC0108	MA1511.1	KLF10	['C2H2 zinc finger factors']	Unknown	11443140
MA1511.2	AC0108	MA1511.2	KLF10	['C2H2 zinc finger factors']	Unknown	11443140
MA1512.1	AC0108	MA1512.1	KLF11	['C2H2 zinc finger factors']	Unknown	11443140
MA1513.1	AC0108	MA1513.1	KLF15	['C2H2 zinc finger factors']	Unknown	28473536
MA1514.1	AC0107	MA1514.1	KLF17	['C2H2 zinc finger factors']	Unknown	11443140
MA1515.1	AC0108	MA1515.1	KLF2	['C2H2 zinc finger factors']	Unknown	11443140
MA1516.1	AC0108	MA1516.1	KLF3	['C2H2 zinc finger factors']	Unknown	11443140
MA1517.1	AC0108	MA1517.1	KLF6	['C2H2 zinc finger factors']	Unknown	11443140
MA1518.1	AC0010	MA1518.1	LHX1	['Homeo domain factors']	Unknown	18585359
MA1519.1	AC0010	MA1519.1	LHX5	['Homeo domain factors']	Unknown	18585359
MA1520.1	AC0244	MA1520.1	MAF	['Basic leucine zipper factors (bZIP)']	Unknown	9571165
MA1521.1	AC0244	MA1521.1	MAFA	['Basic leucine zipper factors (bZIP)']	Unknown	9571165
MA1522.1	AC0110	MA1522.1	MAZ	['C2H2 zinc finger factors']	Unknown	7760814
MA1523.1	AC0518	MA1523.1	MSANTD3	['Tryptophan cluster factors']	Unknown	12354778
MA1524.1	AC0607	MA1524.1	MSGN1	['Basic helix-loop-helix factors (bHLH)']	Unknown	21750544
MA1525.1	AC0208	MA1525.1	NFATC4	['Rel homology region (RHR) factors']	Unknown	12374807
MA1525.2	AC0208	MA1525.2	NFATC4	['Rel homology region (RHR) factors']	Unknown	12374807
MA1527.1	AC0082	MA1527.1	NFIC	['SMAD/NF-1 DNA-binding domain factors']	Unknown	22456058
MA1528.1	AC0082	MA1528.1	NFIX	['SMAD/NF-1 DNA-binding domain factors']	Unknown	22456058
MA1529.1	AC0611	MA1529.1	NHLH2	['Basic helix-loop-helix factors (bHLH)']	Unknown	23354101
MA1530.1	AC0011	MA1530.1	NKX6-3	['Homeo domain factors']	Unknown	18585359
MA1531.1	AC0409	MA1531.1	NR1D1	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1532.1	AC0409	MA1532.1	NR1D2	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1532.2	AC0409	MA1532.2	NR1D2	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1533.1	AC0411	MA1533.1	NR1I2	['Nuclear receptors with C4 zinc fingers']	Unknown	12016543
MA1534.1	AC0411	MA1534.1	NR1I3	['Nuclear receptors with C4 zinc fingers']	Unknown	12896978
MA1535.1	AC0414	MA1535.1	NR2C1	['Nuclear receptors with C4 zinc fingers']	Unknown	23354101
MA1536.1	AC0414	MA1536.1	NR2C2	['Nuclear receptors with C4 zinc fingers']	Unknown	11478808
MA1537.1	AC0434	MA1537.1	NR2F1	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1538.1	AC0034	MA1538.1	NR2F1	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1539.1	AC0034	MA1539.1	NR2F6	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1540.1	AC0422	MA1540.1	NR5A1	['Nuclear receptors with C4 zinc fingers']	Unknown	10913126
MA1541.1	AC0427	MA1541.1	NR6A1	['Nuclear receptors with C4 zinc fingers']	Unknown	11578963
MA1542.1	AC0214	MA1542.1	OSR1	['C2H2 zinc finger factors']	Unknown	29084951
MA1544.1	AC0075	MA1544.1	OVOL1	['C2H2 zinc finger factors']	Unknown	26504231
MA1545.1	AC0075	MA1545.1	OVOL2	['C2H2 zinc finger factors']	Unknown	24735879
MA1546.1	AC0561	MA1546.1	PAX3	['Paired box factors']	Unknown	9632796
MA1547.1	AC0564	MA1547.1	PITX2	['Homeo domain factors']	Unknown	9685346
MA1547.2	AC0564	MA1547.2	PITX2	['Homeo domain factors']	Unknown	9685346
MA1548.1	AC0049	MA1548.1	PLAGL2	['C2H2 zinc finger factors']	Unknown	11832486
MA1549.1	AC0011	MA1549.1	POU6F1	['Homeo domain factors']	Unknown	26265007
MA1550.1	AC0434	MA1550.1	PPARD	['Nuclear receptors with C4 zinc fingers']	Unknown	8725145
MA1552.1	AC0407	MA1552.1	RARB	['Nuclear receptors with C4 zinc fingers']	Unknown	1738600
MA1553.1	AC0407	MA1553.1	RARG	['Nuclear receptors with C4 zinc fingers']	Unknown	1738600
MA1554.1	AC0064	MA1554.1	RFX7	['Fork head/winged helix factors']	Unknown	23354101
MA1555.1	AC0407	MA1555.1	RXRB	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1556.1	AC0407	MA1556.1	RXRG	['Nuclear receptors with C4 zinc fingers']	Unknown	14559106
MA1557.1	AC0282	MA1557.1	SMAD5	['SMAD/NF-1 DNA-binding domain factors']	Unknown	11527422
MA1558.1	AC0606	MA1558.1	SNAI1	['C2H2 zinc finger factors']	Unknown	26170144
MA1559.1	AC0606	MA1559.1	SNAI3	['C2H2 zinc finger factors']	Unknown	23762348
MA1560.1	AC0552	MA1560.1	SOHLH2	['Basic helix-loop-helix factors (bHLH)']	Unknown	26869299
MA1561.1	AC0260	MA1561.1	SOX12	['High-mobility group (HMG) domain factors']	Unknown	18403418
MA1562.1	AC0260	MA1562.1	SOX14	['High-mobility group (HMG) domain factors']	Unknown	17852354
MA1563.1	AC0258	MA1563.1	SOX18	['High-mobility group (HMG) domain factors']	Unknown	7651823
MA1563.2	AC0261	MA1563.2	SOX18	['High-mobility group (HMG) domain factors']	Unknown	7651823
MA1564.1	AC0108	MA1564.1	SP9	['C2H2 zinc finger factors']	Unknown	26187067
MA1565.1	AC0635	MA1565.1	TBX18	['T-Box factors']	Unknown	17584735
MA1566.1	AC0635	MA1566.1	TBX3	['T-Box factors']	Unknown	18829543
MA1566.2	AC0635	MA1566.2	TBX3	['T-Box factors']	Unknown	18829543
MA1567.1	AC0635	MA1567.1	TBX6	['T-Box factors']	Unknown	12093383
MA1568.1	AC0607	MA1568.1	TCF21	['Basic helix-loop-helix factors (bHLH)']	Unknown	25215497
MA1569.1	AC0043	MA1569.1	TFAP2E	['Basic helix-span-helix factors (bHSH)']	Unknown	16420676
MA1570.1	AC0607	MA1570.1	TFAP4	['Basic helix-loop-helix factors (bHLH)']	Unknown	9741833
MA1571.1	AC0613	MA1571.1	TGIF2LX	['Homeo domain factors']	Unknown	8537382
MA1572.1	AC0613	MA1572.1	TGIF2LY	['Homeo domain factors']	Unknown	8537382
MA1573.1	AC0155	MA1573.1	THAP11	['C2CH THAP-type zinc finger factors']	Unknown	20581084
MA1574.1	AC0434	MA1574.1	THRB	['Nuclear receptors with C4 zinc fingers']	Unknown	19741045
MA1575.1	AC0421	MA1575.1	THRB	['Nuclear receptors with C4 zinc fingers']	Unknown	19741045
MA1576.1	AC0413	MA1576.1	THRB	['Nuclear receptors with C4 zinc fingers']	Unknown	19741045
MA1577.1	AC0010	MA1577.1	TLX2	['Homeo domain factors']	Unknown	10869550
MA1578.1	AC0114	MA1578.1	VEZF1	['C2H2 zinc finger factors']	Unknown	20062523
MA1579.1	AC0197	MA1579.1	ZBTB26	['C2H2 zinc finger factors']	Unknown	28473536
MA1580.1	AC0327	MA1580.1	ZBTB32	['C2H2 zinc finger factors']	Unknown	23794217
MA1581.1	AC0057	MA1581.1	ZBTB6	['C2H2 zinc finger factors']	Unknown	16381825
MA1583.1	AC0157	MA1583.1	ZFP57	['C2H2 zinc finger factors']	Unknown	30602440
MA1584.1	AC0077	MA1584.1	ZIC5	['C2H2 zinc finger factors']	Unknown	23354101
MA1585.1	AC0026	MA1585.1	ZKSCAN1	['C2H2 zinc finger factors']	Unknown	28092692
MA1587.1	AC0024	MA1587.1	ZNF135	['C2H2 zinc finger factors']	Unknown	28092692
MA1588.1	AC0280	MA1588.1	ZNF136	['C2H2 zinc finger factors']	Unknown	27852650
MA1589.1	AC0494	MA1589.1	ZNF140	['C2H2 zinc finger factors']	Unknown	28473536
MA1592.1	AC0369	MA1592.1	ZNF274	['C2H2 zinc finger factors']	Unknown	21170338
MA1593.1	AC0248	MA1593.1	ZNF317	['C2H2 zinc finger factors']	Unknown	28273063
MA1594.1	AC0153	MA1594.1	ZNF382	['C2H2 zinc finger factors']	Unknown	27852650
MA1596.1	AC0181	MA1596.1	ZNF460	['C2H2 zinc finger factors']	Unknown	28473536
MA1597.1	AC0062	MA1597.1	ZNF528	['C2H2 zinc finger factors']	Unknown	25690854
MA1599.1	AC0088	MA1599.1	ZNF682	['C2H2 zinc finger factors']	Unknown	28092692
MA1600.1	AC0131	MA1600.1	ZNF684	['C2H2 zinc finger factors']	Unknown	25690854
MA1601.1	AC0140	MA1601.1	ZNF75D	['C2H2 zinc finger factors']	Unknown	28473536
MA1601.2	AC0140	MA1601.2	ZNF75D	['C2H2 zinc finger factors']	Unknown	28473536
MA1602.1	AC0283	MA1602.1	ZSCAN29	['C2H2 zinc finger factors']	Unknown	28473536
MA1630.2	AC0110	MA1630.2	ZNF281	['C2H2 zinc finger factors']	Unknown	19443739
MA1631.1	AC0610	MA1631.1	ASCL1	['Basic helix-loop-helix factors (bHLH)']	Unknown	31086315
MA1632.1	AC0547	MA1632.1	ATF2	['Basic leucine zipper factors (bZIP)']	Unknown	20581861
MA1633.1	AC0239	MA1633.1	BACH1	['Basic leucine zipper factors (bZIP)']	Unknown	8887638
MA1633.2	AC0242	MA1633.2	BACH1	['Basic leucine zipper factors (bZIP)']	Unknown	8887638
MA1634.1	AC0242	MA1634.1	BATF	['Basic leucine zipper factors (bZIP)']	Unknown	29588546
MA1635.1	AC0608	MA1635.1	BHLHE22	['Basic helix-loop-helix factors (bHLH)']	Unknown	22284184
MA1636.1	AC0403	MA1636.1	CEBPG	['Basic leucine zipper factors (bZIP)']	Unknown	21543584
MA1637.1	AC0046	MA1637.1	EBF3	['Rel homology region (RHR) factors']	Unknown	20592035
MA1638.1	AC0609	MA1638.1	HAND2	['Basic helix-loop-helix factors (bHLH)']	Unknown	11812799
MA1639.1	AC0559	MA1639.1	MEIS1	['Homeo domain factors']	Unknown	23602564
MA1640.1	AC0559	MA1640.1	MEIS2	['Homeo domain factors']	Unknown	23602564
MA1641.1	AC0608	MA1641.1	MYF5	['Basic helix-loop-helix factors (bHLH)']	Unknown	26906734
MA1642.1	AC0609	MA1642.1	NEUROG2	['Basic helix-loop-helix factors (bHLH)']	Unknown	19389376
MA1643.1	AC0082	MA1643.1	NFIB	['SMAD/NF-1 DNA-binding domain factors']	Unknown	23332764
MA1644.1	AC0525	MA1644.1	NFYC	['Heteromeric CCAAT-binding factors']	Unknown	11895773
MA1645.1	AC0518	MA1645.1	NKX2-2	['Homeo domain factors']	Unknown	18585359
MA1646.1	AC0214	MA1646.1	OSR2	['C2H2 zinc finger factors']	Unknown	28473536
MA1647.1	AC0354	MA1647.1	PRDM4	['C2H2 zinc finger factors']	Unknown	23918801
MA1648.1	AC0610	MA1648.1	TCF12	['Basic helix-loop-helix factors (bHLH)']	Unknown	8163514
MA1649.1	AC0198	MA1649.1	ZBTB12	['C2H2 zinc finger factors']	Unknown	19443739
MA1650.1	AC0103	MA1650.1	ZBTB14	['C2H2 zinc finger factors']	Unknown	19443739
MA1651.1	AC0059	MA1651.1	ZFP42	['C2H2 zinc finger factors']	Unknown	28473536
MA1652.1	AC0226	MA1652.1	ZKSCAN5	['C2H2 zinc finger factors']	Unknown	23354101
MA1653.1	AC0110	MA1653.1	ZNF148	['C2H2 zinc finger factors']	Unknown	15635072
MA1654.1	AC0145	MA1654.1	ZNF16	['C2H2 zinc finger factors']	Unknown	27852650
MA1655.1	AC0512	MA1655.1	ZNF341	['C2H2 zinc finger factors']	Unknown	29907691
MA1656.1	AC0125	MA1656.1	ZNF449	['C2H2 zinc finger factors']	Unknown	28473536
MA1657.1	AC0339	MA1657.1	ZNF652	['C2H2 zinc finger factors']	Unknown	23332764
MA1683.1	AC0387	MA1683.1	FOXA3	['Fork head/winged helix factors']	Unknown	19919681
MA1707.1	AC0356	MA1707.1	DMRTA1	['DM-type intertwined zinc finger factors']	Unknown	17605809
MA1708.1	AC0626	MA1708.1	ETV7	['Tryptophan cluster factors']	Unknown	20517297
MA1709.1	AC0365	MA1709.1	ZIM3	['C2H2 zinc finger factors']	Unknown	27852650
MA1710.1	AC0276	MA1710.1	ZNF257	['C2H2 zinc finger factors']	Unknown	27852650
MA1711.1	AC0216	MA1711.1	ZNF343	['C2H2 zinc finger factors']	Unknown	28273063
MA1712.1	AC0041	MA1712.1	ZNF454	['C2H2 zinc finger factors']	Unknown	27852650
MA1713.1	AC0184	MA1713.1	ZNF610	['C2H2 zinc finger factors']	Unknown	28273063
MA1714.1	AC0149	MA1714.1	ZNF675	['C2H2 zinc finger factors']	Unknown	31427604
MA1715.1	AC0616	MA1715.1	ZNF707	['C2H2 zinc finger factors']	Unknown	22955616
MA1716.1	AC0156	MA1716.1	ZNF76	['C2H2 zinc finger factors']	Unknown	28473536
MA1717.1	AC0322	MA1717.1	ZNF784	['C2H2 zinc finger factors']	Unknown	27852650
MA1718.1	AC0289	MA1718.1	ZNF8	['C2H2 zinc finger factors']	Unknown	28273063
MA1719.1	AC0177	MA1719.1	ZNF816	['C2H2 zinc finger factors']	Unknown	28273063
MA1720.1	AC0202	MA1720.1	ZNF85	['C2H2 zinc finger factors']	Unknown	28273063
MA1721.1	AC0460	MA1721.1	ZNF93	['C2H2 zinc finger factors']	Unknown	25274305
MA1722.1	AC0218	MA1722.1	ZSCAN31	['C2H2 zinc finger factors']	Unknown	27852650
MA1723.1	AC0169	MA1723.1	PRDM9	['C2H2 zinc finger factors']	Unknown	29072575
MA1725.1	AC0512	MA1725.1	ZNF189	['C2H2 zinc finger factors']	Unknown	27852650
MA1726.1	AC0491	MA1726.1	ZNF331	['C2H2 zinc finger factors']	Unknown	27852650
MA1727.1	AC0086	MA1727.1	ZNF417	['C2H2 zinc finger factors']	Unknown	32923624
MA1728.1	AC0505	MA1728.1	ZNF549	['C2H2 zinc finger factors']	Unknown	27852650
MA1729.1	AC0148	MA1729.1	ZNF680	['C2H2 zinc finger factors']	Unknown	27852650
MA1730.1	AC0511	MA1730.1	ZNF708	['C2H2 zinc finger factors']	Unknown	28273063
MA1731.1	AC0021	MA1731.1	ZNF768	['C2H2 zinc finger factors']	Unknown	30476274
MA1928.1	AC0242	MA1928.1	BNC2	['C2H2 zinc finger factors']	Unknown	30487138
MA1929.1	AC0078	MA1929.1	CTCF	['C2H2 zinc finger factors']	Unknown	34326481
MA1930.1	AC0078	MA1930.1	CTCF	['C2H2 zinc finger factors']	Unknown	34326481
MA1931.1	AC0626	MA1931.1	ELK1::HOXA1	['Tryptophan cluster factors', 'Homeo domain factors']	Unknown	24218641
